,MessageID,MessageType,MessageTimeLeft,MessageTimeReceived,MessageDelay,MessageRoute,MessageTarget
4896,25_35,Real,48.86946270810221,57.60275618510992,"[1.5222847271124254, 1.9124307681280703, 0]","[Client id: 25, ( id: 2, corrupt: False ), Client id: 16]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4897,39_36,Real,45.24332842313006,57.60275618510992,"[3.3547605086309575, 0.4242465036065667, 0]","[Client id: 39, ( id: 2, corrupt: False ), Client id: 19]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4898,44_39,Real,32.41094756393365,57.60275618510992,"[0.04357201046968846, 0.5080976519579447, 0]","[Client id: 44, ( id: 2, corrupt: False ), Client id: 25]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4899,35_73,Real,56.73764896620003,57.60275618510992,"[0.04020401542698104, 0.9834047724657546, 0]","[Client id: 35, ( id: 2, corrupt: False ), Client id: 89]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4900,0_61,Real,57.489981762336456,57.72052030494642,"[1.5256034956742746, 0.5757287613916605, 0]","[Client id: 0, ( id: 6, corrupt: False ), Client id: 17]","[0.0, 0.0, 0.0, 0.00016423203268260635, 0.00022528399544939154, 0.0, 0.0, 0.0, 0.00047101286972462374, 0.0, 0.0]"
4901,64_51,Real,50.1624170966002,57.72052030494642,"[0.9972983293934881, 0.49733943741305636, 0]","[Client id: 64, ( id: 6, corrupt: False ), Client id: 80]","[0.0, 0.0, 0.0, 0.00016423203268260632, 0.00022528399544939151, 0.0, 0.0, 0.0, 0.00047101286972462374, 0.0, 0.0]"
4902,62_72,Real,51.72459102240855,57.72052030494642,"[0.8380934209288066, 0.3360130050447323, 0]","[Client id: 62, ( id: 6, corrupt: False ), Client id: 45]","[0.0, 0.0, 0.0, 0.00016423203268260632, 0.00022528399544939151, 0.0, 0.0, 0.0, 0.0004710128697246237, 0.0, 0.0]"
4903,21_54,Real,52.33897291657452,57.72052030494642,"[0.8033718230893758, 0.0901028153223789, 0]","[Client id: 21, ( id: 6, corrupt: False ), Client id: 64]","[0.0, 0.0, 0.0, 0.00016423203268260632, 0.0002252839954493915, 0.0, 0.0, 0.0, 0.0004710128697246237, 0.0, 0.0]"
4904,51_66,Real,57.436260552910355,57.72052030494642,"[0.329634326675858, 0.25227160846438085, 0]","[Client id: 51, ( id: 6, corrupt: False ), Client id: 1]","[0.0, 0.0, 0.0, 0.00016423203268260632, 0.0002252839954493915, 0.0, 0.0, 0.0, 0.0004710128697246237, 0.0, 0.0]"
4905,22_50,Real,45.111228419469896,57.72052030494642,"[0.35301595843421363, 2.2724142752106045, 0]","[Client id: 22, ( id: 6, corrupt: False ), Client id: 40]","[0.0, 0.0, 0.0, 0.0001642320326826063, 0.00022528399544939146, 0.0, 0.0, 0.0, 0.00047101286972462363, 0.0, 0.0]"
4906,85_25,Real,28.37878452193567,57.72052030494642,"[0.2728751576843124, 1.8145044180559273, 0]","[Client id: 85, ( id: 6, corrupt: False ), Client id: 93]","[0.0, 0.0, 0.0, 0.0001642320326826063, 0.00022528399544939146, 0.0, 0.0, 0.0, 0.00047101286972462363, 0.0, 0.0]"
4907,10_51,Real,56.18434539902497,57.72052030494642,"[3.4557660748077765, 1.3822028454764943, 0]","[Client id: 10, ( id: 6, corrupt: False ), Client id: 82]","[0.0, 0.0, 0.0, 0.0001642320326826063, 0.00022528399544939143, 0.0, 0.0, 0.0, 0.00047101286972462363, 0.0, 0.0]"
4908,73_75,Real,57.0944046783113,57.72052030494642,"[0.3249567032301501, 0.6965484422087908, 0]","[Client id: 73, ( id: 6, corrupt: False ), Client id: 5]","[0.0, 0.0, 0.0, 0.0001642320326826063, 0.00022528399544939143, 0.0, 0.0, 0.0, 0.0004710128697246236, 0.0, 0.0]"
4909,92_58,Real,56.590477543006884,57.72052030494642,"[0.6992979709505442, 2.5376870696222555, 0]","[Client id: 92, ( id: 6, corrupt: False ), Client id: 24]","[0.0, 0.0, 0.0, 0.00016423203268260626, 0.0002252839954493914, 0.0, 0.0, 0.0, 0.0004710128697246236, 0.0, 0.0]"
4910,91_37,Real,43.427649015230074,57.939189093985824,"[3.9004970817722477, 2.293522199890477, 0]","[Client id: 91, ( id: 9, corrupt: False ), Client id: 69]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.00025031555049932395, 0.0, 0.0004239115827521612, 0.0, 0.0, 0.0]"
4911,79_53,Real,56.47075103842182,57.939189093985824,"[0.8672994400686345, 0.18248020582013286, 0]","[Client id: 79, ( id: 9, corrupt: False ), Client id: 56]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.00025031555049932395, 0.0, 0.0004239115827521612, 0.0, 0.0, 0.0]"
4912,29_52,Real,55.96265481035002,57.939189093985824,"[3.748012727351342, 0.3399080746445521, 0]","[Client id: 29, ( id: 9, corrupt: False ), Client id: 27]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.00025031555049932395, 0.0, 0.00042391158275216127, 0.0, 0.0, 0.0]"
4913,80_48,Real,36.81953143990491,57.939189093985824,"[0.25315255630438166, 2.9376903477918854, 0]","[Client id: 80, ( id: 9, corrupt: False ), Client id: 67]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.00025031555049932395, 0.0, 0.00042391158275216127, 0.0, 0.0, 0.0]"
4914,2_58,Real,57.19240695984968,57.939189093985824,"[0.47299638745895956, 0.4350054318924832, 0]","[Client id: 2, ( id: 9, corrupt: False ), Client id: 82]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.00025031555049932395, 0.0, 0.0004239115827521613, 0.0, 0.0, 0.0]"
4915,43_41,Real,38.13458154896009,57.939189093985824,"[1.5784390946568154, 0.09143879519784197, 0]","[Client id: 43, ( id: 9, corrupt: False ), Client id: 78]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.00025031555049932395, 0.0, 0.0004239115827521614, 0.0, 0.0, 0.0]"
4916,64_54,Real,56.17024189766616,57.939189093985824,"[4.388551102138403, 0.17055786849242158, 0]","[Client id: 64, ( id: 9, corrupt: False ), Client id: 69]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.00025031555049932395, 0.0, 0.0004239115827521614, 0.0, 0.0, 0.0]"
4917,84_53,Real,55.198366175469815,57.939189093985824,"[0.8600055710917542, 0.651842162431602, 0]","[Client id: 84, ( id: 9, corrupt: False ), Client id: 73]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.00025031555049932395, 0.0, 0.00042391158275216143, 0.0, 0.0, 0.0]"
4918,48_54,Real,51.77865717161092,57.939189093985824,"[1.298881613328218, 0.15317173077900292, 0]","[Client id: 48, ( id: 9, corrupt: False ), Client id: 14]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.00025031555049932395, 0.0, 0.0004239115827521615, 0.0, 0.0, 0.0]"
4919,86_40,Real,54.29185663469654,57.939189093985824,"[2.8421459671459828, 0.03979118970803101, 0]","[Client id: 86, ( id: 9, corrupt: False ), Client id: 32]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.00025031555049932395, 0.0, 0.0004239115827521615, 0.0, 0.0, 0.0]"
4920,37_69,Real,53.26700487205315,57.95856724126632,"[0.24957485092529386, 1.364192473999434, 0]","[Client id: 37, ( id: 7, corrupt: False ), Client id: 81]","[0.0, 0.0, 0.00016423203268260635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006461081889226666]"
4921,82_61,Real,51.54355616767643,57.95856724126632,"[0.5039235364798312, 0.7701960908823741, 0]","[Client id: 82, ( id: 7, corrupt: False ), Client id: 35]","[0.0, 0.0, 0.00016423203268260632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006461081889226667]"
4922,42_42,Real,50.91925466258242,57.95856724126632,"[0.9480539769368921, 0.9319703742547633, 0]","[Client id: 42, ( id: 7, corrupt: False ), Client id: 21]","[0.0, 0.0, 0.00016423203268260632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006461081889226667]"
4923,65_45,Real,44.81038990351437,57.95856724126632,"[0.61413655453653, 0.14112050332943016, 0]","[Client id: 65, ( id: 7, corrupt: False ), Client id: 93]","[0.0, 0.0, 0.00016423203268260632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006461081889226668]"
4924,13_52,Real,47.60208363055395,57.95856724126632,"[0.54378543131397, 1.243438265468613, 0]","[Client id: 13, ( id: 7, corrupt: False ), Client id: 98]","[0.0, 0.0, 0.00016423203268260632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006461081889226667]"
4925,63_9,Real,8.20471878586547,57.95856724126632,"[0.43904308985998325, 0.33358609498052266, 0]","[Client id: 63, ( id: 7, corrupt: False ), Client id: 43]","[0.0, 0.0, 0.0001642320326826063, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006461081889226667]"
4926,88_55,Real,56.76314991069727,57.95856724126632,"[0.011799286192715074, 1.42420103856276, 0]","[Client id: 88, ( id: 7, corrupt: False ), Client id: 63]","[0.0, 0.0, 0.0001642320326826063, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006461081889226667]"
4927,57_27,Real,27.399851552355887,57.95856724126632,"[1.7487018753617496, 1.1994251303958006, 0]","[Client id: 57, ( id: 7, corrupt: False ), Client id: 67]","[0.0, 0.0, 0.0001642320326826063, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006461081889226667]"
4928,82_67,Real,57.82016351542366,57.95856724126632,"[3.6762629831376774, 2.999626505754387, 0]","[Client id: 82, ( id: 7, corrupt: False ), Client id: 4]","[0.0, 0.0, 0.0001642320326826063, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006461081889226667]"
4929,72_32,Real,35.75610491978542,57.95856724126632,"[1.5662021513990863, 0.31379586808881327, 0]","[Client id: 72, ( id: 7, corrupt: False ), Client id: 9]","[0.0, 0.0, 0.00016423203268260626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006461081889226666]"
4930,36_30,Real,31.97205354442858,57.986847788371605,"[4.820283228457654, 0.5402025624440275, 0]","[Client id: 36, ( id: 4, corrupt: False ), Client id: 92]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4931,75_62,Real,56.92253970553344,57.986847788371605,"[1.2620777482237764, 0.6213782109179001, 0]","[Client id: 75, ( id: 4, corrupt: False ), Client id: 29]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4932,56_43,Real,57.44080363579915,57.986847788371605,"[1.6305352014645986, 1.1421005119359595, 0]","[Client id: 56, ( id: 4, corrupt: False ), Client id: 25]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4933,44_45,Real,38.70249020128737,57.986847788371605,"[2.05396677382308, 0.27445964035616915, 0]","[Client id: 44, ( id: 4, corrupt: False ), Client id: 91]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4934,98_62,Real,54.760994620895396,57.986847788371605,"[0.8697366567679857, 0.8470580257561774, 0]","[Client id: 98, ( id: 4, corrupt: False ), Client id: 67]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4935,75_60,Real,55.103272491221944,57.986847788371605,"[0.1864146543534918, 0.158551451240816, 0]","[Client id: 75, ( id: 4, corrupt: False ), Client id: 27]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4936,37_53,Real,45.04247738520529,57.986847788371605,"[0.5296512432257767, 0.698454506016032, 0]","[Client id: 37, ( id: 4, corrupt: False ), Client id: 43]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4937,93_51,Real,49.37889709266925,57.986847788371605,"[0.7255517782573405, 0.06748816458774033, 0]","[Client id: 93, ( id: 4, corrupt: False ), Client id: 46]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4938,30_49,Real,54.3771590893703,57.986847788371605,"[0.378697425035853, 0.3355174983315181, 0]","[Client id: 30, ( id: 4, corrupt: False ), Client id: 71]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4939,20_64,Real,57.020025845137525,57.986847788371605,"[1.8299814600547255, 1.9862199424743763, 0]","[Client id: 20, ( id: 4, corrupt: False ), Client id: 9]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4940,91_34,Real,37.545494754235655,58.0395514724477,"[1.224273205855305, 1.5496949162849385, 0]","[Client id: 91, ( id: 10, corrupt: False ), Client id: 63]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4941,44_47,Real,40.26013611555687,58.0395514724477,"[0.027623605698692186, 2.9250371556731833, 0]","[Client id: 44, ( id: 10, corrupt: False ), Client id: 57]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4942,86_39,Real,51.44971066755056,58.0395514724477,"[0.4984304869502946, 1.316015864919829, 0]","[Client id: 86, ( id: 10, corrupt: False ), Client id: 36]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4943,45_51,Real,44.17592262266825,58.0395514724477,"[0.1692155185517584, 0.48824430850286693, 0]","[Client id: 45, ( id: 10, corrupt: False ), Client id: 34]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4944,6_37,Real,46.500464783316026,58.0395514724477,"[0.9718057465743044, 1.1314874096251095, 0]","[Client id: 6, ( id: 10, corrupt: False ), Client id: 78]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4945,87_51,Real,47.80766888546035,58.0395514724477,"[0.2588279072296287, 0.05171630521068659, 0]","[Client id: 87, ( id: 10, corrupt: False ), Client id: 66]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4946,13_67,Real,54.95636229962473,58.0395514724477,"[1.0948939192459461, 0.16155934444541564, 0]","[Client id: 13, ( id: 10, corrupt: False ), Client id: 79]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4947,19_50,Real,52.36167539452156,58.0395514724477,"[0.48391607637572637, 2.688473673186022, 0]","[Client id: 19, ( id: 10, corrupt: False ), Client id: 91]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4948,84_56,Real,56.36095893752326,58.0395514724477,"[0.31005619475805857, 2.384784689134503, 0]","[Client id: 84, ( id: 10, corrupt: False ), Client id: 93]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4949,20_3,Real,0.8872898784495514,58.0395514724477,"[0.3247514193517975, 0.6915423130444687, 0]","[Client id: 20, ( id: 10, corrupt: False ), Client id: 91]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4950,79_39,Real,38.91905971752509,58.06822692654412,"[1.2447511103501105, 2.1203072149542517, 0]","[Client id: 79, ( id: 5, corrupt: False ), Client id: 50]","[7.855167211278927e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4951,49_39,Real,46.66710646633107,58.06822692654412,"[2.624521830414586, 1.3663541945123703, 0]","[Client id: 49, ( id: 5, corrupt: False ), Client id: 75]","[7.855167211278927e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4952,58_40,Real,42.844219876914785,58.06822692654412,"[1.0285111586724298, 0.66218928937549, 0]","[Client id: 58, ( id: 5, corrupt: False ), Client id: 91]","[7.855167211278925e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4953,77_60,Real,57.544571683880186,58.06822692654412,"[2.2696445877744598, 0.9718654873784742, 0]","[Client id: 77, ( id: 5, corrupt: False ), Client id: 28]","[7.855167211278925e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4954,29_53,Real,56.44356529492585,58.06822692654412,"[0.4809104845758318, 2.5551280878881006, 0]","[Client id: 29, ( id: 5, corrupt: False ), Client id: 88]","[7.855167211278925e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4955,47_47,Real,51.11272448345504,58.06822692654412,"[0.7041818612249252, 0.468147609925122, 0]","[Client id: 47, ( id: 5, corrupt: False ), Client id: 75]","[7.855167211278925e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4956,41_70,Real,54.88846728059446,58.06822692654412,"[0.07798870236298881, 2.112714697336473, 0]","[Client id: 41, ( id: 5, corrupt: False ), Client id: 74]","[7.855167211278925e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4957,37_61,Real,50.057712306018004,58.06822692654412,"[1.3096412637401227, 1.503678044010496, 0]","[Client id: 37, ( id: 5, corrupt: False ), Client id: 91]","[7.855167211278924e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4958,2_40,Real,47.112340918077585,58.06822692654412,"[2.722525893721021, 0.5230243946180972, 0]","[Client id: 2, ( id: 5, corrupt: False ), Client id: 18]","[7.855167211278924e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4959,43_52,Real,49.67789336631196,58.06822692654412,"[0.15259959131001782, 0.08594375960216896, 0]","[Client id: 43, ( id: 5, corrupt: False ), Client id: 29]","[7.855167211278924e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4960,11_54,Real,54.92215463465583,58.15427158081618,"[0.11336514538189191, 0.4166834668265338, 0]","[Client id: 11, ( id: 3, corrupt: False ), Client id: 32]","[0.0, 8.727963568087694e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4961,77_43,Real,40.22849976329171,58.15427158081618,"[1.540150372762511, 0.2764070701212158, 0]","[Client id: 77, ( id: 3, corrupt: False ), Client id: 9]","[0.0, 8.727963568087694e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4962,9_24,Real,26.550288062448885,58.15427158081618,"[0.3369664042973436, 0.21872721911514245, 0]","[Client id: 9, ( id: 3, corrupt: False ), Client id: 73]","[0.0, 8.727963568087696e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4963,54_52,Real,46.20888970064198,58.15427158081618,"[1.2965698312808815, 0.9476646748094925, 0]","[Client id: 54, ( id: 3, corrupt: False ), Client id: 25]","[0.0, 8.727963568087696e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4964,77_59,Real,55.27492709610573,58.15427158081618,"[0.7301111274766284, 0.7170561319455363, 0]","[Client id: 77, ( id: 3, corrupt: False ), Client id: 17]","[0.0, 8.727963568087696e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4965,10_49,Real,51.58647428253667,58.15427158081618,"[0.8635913357736318, 1.0268709994977967, 0]","[Client id: 10, ( id: 3, corrupt: False ), Client id: 32]","[0.0, 8.727963568087696e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4966,55_45,Real,41.948661731175235,58.15427158081618,"[0.6242434448132235, 0.6759695437929231, 0]","[Client id: 55, ( id: 3, corrupt: False ), Client id: 5]","[0.0, 8.727963568087696e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4967,56_35,Real,50.07984119084882,58.15427158081618,"[1.2138753364137937, 1.6337059434820118, 0]","[Client id: 56, ( id: 3, corrupt: False ), Client id: 11]","[0.0, 8.727963568087696e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4968,77_45,Real,42.499092257306586,58.15427158081618,"[0.7155407791230481, 0.3437975809792133, 0]","[Client id: 77, ( id: 3, corrupt: False ), Client id: 44]","[0.0, 8.727963568087696e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4969,20_39,Real,32.68229466617444,58.15427158081618,"[0.6227433544446898, 0.3641574407515455, 0]","[Client id: 20, ( id: 3, corrupt: False ), Client id: 5]","[0.0, 8.727963568087696e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4970,17_52,Real,48.9438041723952,58.30077834854912,"[1.614188749935094, 0.1561909964597473, 0]","[Client id: 17, ( id: 1, corrupt: False ), Client id: 23]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4971,93_52,Real,49.960804291276126,58.30077834854912,"[0.581907198606875, 2.4997836293523537, 0]","[Client id: 93, ( id: 1, corrupt: False ), Client id: 88]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4972,23_61,Real,46.69872158394392,58.30077834854912,"[0.4171210151666143, 0.11241318860382975, 0]","[Client id: 23, ( id: 1, corrupt: False ), Client id: 35]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4973,96_70,Real,55.96805237874791,58.30077834854912,"[0.36781231937236714, 1.178588224169744, 0]","[Client id: 96, ( id: 1, corrupt: False ), Client id: 16]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4974,22_57,Real,51.40460421010996,58.30077834854912,"[1.2910930672370577, 0.07215727036250043, 0]","[Client id: 22, ( id: 1, corrupt: False ), Client id: 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4975,92_33,Real,31.20948054556807,58.30077834854912,"[1.973323322531447, 0.8727798637811452, 0]","[Client id: 92, ( id: 1, corrupt: False ), Client id: 67]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4976,22_56,Real,50.1135111428729,58.30077834854912,"[0.30556343405385983, 0.09146702258248281, 0]","[Client id: 22, ( id: 1, corrupt: False ), Client id: 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4977,95_63,Real,57.909824757854864,58.30077834854912,"[0.37996713020632644, 0.3432835345247196, 0]","[Client id: 95, ( id: 1, corrupt: False ), Client id: 22]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4978,78_56,Real,54.86000485338696,58.30077834854912,"[3.8106733114003672, 2.6055313355948537, 0]","[Client id: 78, ( id: 1, corrupt: False ), Client id: 51]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4979,68_34,Real,32.31175802068266,58.30077834854912,"[2.191774317093038, 0.740366809723326, 0]","[Client id: 68, ( id: 1, corrupt: False ), Client id: 87]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4980,38_49,Real,54.602418625006884,58.42590426956799,"[1.9540221830642164, 0.49652067724231713, 0]","[Client id: 38, ( id: 4, corrupt: False ), Client id: 88]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4981,58_43,Real,46.14279100203095,58.42590426956799,"[0.19657439469643698, 0.8690539348218178, 0]","[Client id: 58, ( id: 4, corrupt: False ), Client id: 47]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4982,11_34,Real,34.75567000746202,58.42590426956799,"[0.7162453976689639, 1.4443372701924215, 0]","[Client id: 11, ( id: 4, corrupt: False ), Client id: 50]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4983,18_31,Real,29.099917192833033,58.42590426956799,"[2.131139187313311, 0.01379793336306934, 0]","[Client id: 18, ( id: 4, corrupt: False ), Client id: 87]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4984,68_54,Real,51.972847950402226,58.42590426956799,"[0.3406559599727133, 0.7117156051586693, 0]","[Client id: 68, ( id: 4, corrupt: False ), Client id: 84]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4985,54_59,Real,54.99468425562016,58.42590426956799,"[0.6002928015683345, 0.5355715524779951, 0]","[Client id: 54, ( id: 4, corrupt: False ), Client id: 53]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4986,71_68,Real,51.45649482916487,58.42590426956799,"[1.7946403087825473, 0.19628741071533753, 0]","[Client id: 71, ( id: 4, corrupt: False ), Client id: 7]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4987,72_52,Real,58.32250452262284,58.42590426956799,"[0.17956032585159448, 0.49469697638678417, 0]","[Client id: 72, ( id: 4, corrupt: False ), Client id: 27]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4988,38_51,Real,57.37128196686887,58.42590426956799,"[2.647060647981966, 0.9702906741507543, 0]","[Client id: 38, ( id: 4, corrupt: False ), Client id: 89]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4989,1_62,Real,57.16825594968307,58.42590426956799,"[0.07515794903466445, 1.2780268043576857, 0]","[Client id: 1, ( id: 4, corrupt: False ), Client id: 34]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4990,49_45,Real,49.014068517119576,58.547913025790905,"[0.2116656265437412, 1.7656745403738168, 0]","[Client id: 49, ( id: 8, corrupt: False ), Client id: 59]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002781283894436933, 0.0, 0.0, 0.0005814973700304, 0.0]"
4991,25_40,Real,52.24929893900944,58.547913025790905,"[2.038931849376299, 0.8404889270813514, 0]","[Client id: 25, ( id: 8, corrupt: False ), Client id: 72]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002781283894436933, 0.0, 0.0, 0.0005814973700303999, 0.0]"
